link,image_url,category
https://www.allrecipes.com/recipe/240502/easy-french-toast-casserole/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F15%2FAR-11.9-03-easy-french-toast-casserole-allrecipes-1x1-1.jpg,breakfast-and-brunch
https://www.allrecipes.com/recipe/241925/super-easy-egg-casserole/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F28%2FSuper-Easy-Egg-Casserole-by-Chef-V.jpg,breakfast-and-brunch
https://www.allrecipes.com/recipe/49629/breakfast-pies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4516111.jpg,breakfast-and-brunch
https://www.allrecipes.com/recipe/15139/cherry-cobbler-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9206046.jpg,desserts
https://www.allrecipes.com/recipe/8386501/french-vanilla-cake-with-french-vanilla-buttercream-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F-0001%2F11%2F30%2F1651435756DSC_1944202-2000.jpg,desserts
https://www.allrecipes.com/recipe/52547/triple-berry-crisp/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F828183.jpg,desserts
https://www.allrecipes.com/recipe/232799/chef-johns-lemon-bars/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F1033249144001%2F53057ca7-150e-4fd2-90bf-439e90bda211%2F3920d5d7-ea4b-4fea-84a4-a34b34ad7a87%2F1280x720%2Fmatch%2Fimage.jpg,desserts
https://www.allrecipes.com/recipe/10462/blueberry-crumb-bars/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3743236.jpg,desserts
https://www.allrecipes.com/recipe/242366/easy-chewy-flourless-peanut-butter-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2271991.jpg,desserts
https://www.allrecipes.com/recipe/22749/the-best-banana-pudding/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F19%2F22749-the-best-banana-pudding-mfs-366-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/267910/blackberry-clafoutis/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5720499.jpg,desserts
https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,desserts
https://www.allrecipes.com/recipe/10549/best-brownies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,desserts
https://www.allrecipes.com/recipe/255365/edible-cookie-dough/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8753462.jpg,desserts
https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F11%2F01%2F3779973_original.jpg,desserts
https://www.allrecipes.com/recipe/10294/the-best-lemon-bars/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F25%2F10294-the-best-lemon-bars-medha-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/17481/simple-white-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F09%2F17481-simpl-white-cake-mfs-017.jpg,desserts
https://www.allrecipes.com/recipe/7399/tres-leches-milk-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F26%2FTres-leches.jpg,desserts
https://www.allrecipes.com/recipe/233928/how-to-make-vanilla-ice-cream/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F22%2F1293054.jpg,desserts
https://www.allrecipes.com/recipe/18352/whipped-cream/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F05%2F587542_original-2000.jpg,desserts
https://www.allrecipes.com/recipe/11352/three-ingredient-peanut-butter-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F27%2Fthree-ingredient-peanut-butter-cookies.jpg,desserts
https://www.allrecipes.com/recipe/15093/grandmas-lemon-meringue-pie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F20%2Fimage.jpg,desserts
https://www.allrecipes.com/recipe/9599/quick-and-easy-brownies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F17%2F3598901-quick-and-easy-brownies-photo-by-mariana.jpg,desserts
https://www.allrecipes.com/recipe/8379/basic-cream-cheese-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F26%2FBasic-Cream-Cheese-Frosting.jpg,desserts
https://www.allrecipes.com/recipe/17981/one-bowl-chocolate-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F22%2F17981-one-bowl-chocolate-cake-iii-Dianne-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/12316/fresh-rhubarb-pie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F385001.jpg,desserts
https://www.allrecipes.com/recipe/12682/apple-pie-by-grandma-ople/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F19%2F12682-apple-pie-by-grandma-ople-natasha-titanov-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/15880/key-lime-pie-vii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F17%2F4543755-key-lime-pie-Starrett72-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/20338/strawberry-pretzel-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F06%2F22%2F20338-strawberry-pretzel-salad-humblepieliving-003-1x1-1.jpg,desserts
https://www.allrecipes.com/recipe/7177/bread-pudding-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5941077.jpg,desserts
https://www.allrecipes.com/recipe/231532/moms-peach-crisp/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F28%2F231532-Moms-Peach-Crisp-MFS_015_1-X-1.jpg,desserts
https://www.allrecipes.com/recipe/20979/spanish-flan/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2015%2F09%2F691985.jpg,desserts
https://www.allrecipes.com/recipe/25037/best-big-fat-chewy-chocolate-chip-cookie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9088452.jpg,desserts
https://www.allrecipes.com/recipe/232247/tennessee-meatloaf/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1044986.jpg,dinner
https://www.allrecipes.com/recipe/228823/quick-beef-stir-fry/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F22%2F228823_QuickBeefStirFry-mfs_0063_1x1.jpg,dinner
https://www.allrecipes.com/recipe/244507/paleo-pecan-maple-salmon/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2410943.jpg,dinner
https://www.allrecipes.com/recipe/16330/stuffed-peppers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F26%2F16330_stuffed-peppers_Rita-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/234803/chef-johns-smothered-pork-chops/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1053911.jpg,dinner
https://www.allrecipes.com/recipe/11786/hearty-vegetable-lasagna/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F05%2F11%2F620560.jpg,dinner
https://www.allrecipes.com/recipe/12843/cheesy-tuna-noodle-casserole/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7522426.jpg,dinner
https://www.allrecipes.com/recipe/242352/greek-lemon-chicken-and-potatoes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F08%2F26%2F4539284_original-2000.jpg,dinner
https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F31%2F11679-homemade-mac-and-cheese-chef-mo-3x2-1.jpg,dinner
https://www.allrecipes.com/recipe/273793/garlic-shrimp-kabobs/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6795468.jpg,dinner
https://www.allrecipes.com/recipe/222002/chef-johns-stuffed-peppers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8151429.jpg,dinner
https://www.allrecipes.com/recipe/132358/easy-garlic-lemon-scallops/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F15%2F5916120-easy-garlic-lemon-scallops-DavidWest-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/238691/simple-macaroni-and-cheese/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F19%2F238691-Simple-Macaroni-And-Cheese-mfs_006.jpg,dinner
https://www.allrecipes.com/recipe/273785/bang-bang-chicken/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6644307.jpg,dinner
https://www.allrecipes.com/recipe/83557/juicy-roasted-chicken/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F01%2F19%2F83557-juicy-roast-chicken-mfs495-1.jpg,dinner
https://www.allrecipes.com/recipe/275854/vegetarian-gnocchi-with-spinach-and-mushroom-butter-sauce/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F06%2F06%2FVegetarian-Gnocchi-with-Spinach-and-Mushroom-Butter-Sauce-fabeveryday-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/245596/honey-garlic-meatballs/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3267532.jpg,dinner
https://www.allrecipes.com/recipe/222037/tater-tots-r-casserole/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F09%2F30%2F4482008_original.jpg,dinner
https://www.allrecipes.com/recipe/49404/juiciest-hamburgers-ever/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F11%2F49409-Juiciest-Hamburgers-Ever-crop-mfs-053.jpg,dinner
https://www.allrecipes.com/recipe/26317/chicken-pot-pie-ix/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F09%2F26317-chicken-pot-pie-mfs-481.jpg,dinner
https://www.allrecipes.com/recipe/25184/slow-cooker-chicken-creole/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F11%2FSlow-Cooker-Chicken-Creole-Karla-Harmer-1x1-1.png,dinner
https://www.allrecipes.com/recipe/268494/basic-air-fryer-hot-dogs/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5844319.jpg,dinner
https://www.allrecipes.com/recipe/17807/cottage-cheese-spinach-chicken/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F06%2F27%2FCottage-Cheese-Spinach-Chicken.jpg,dinner
https://www.allrecipes.com/recipe/220854/chef-johns-italian-meatballs/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F25%2F220854-chef-johns-italian-meatballs-happy-schmoopies-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/20447/cheesy-tuna-melts/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3584922.jpg,dinner
https://www.allrecipes.com/recipe/220987/baked-bbq-baby-back-ribs/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F28%2F220987-Baked-BBQ-Baby-Back-Ribs-mfs-044.jpg,dinner
https://www.allrecipes.com/recipe/24264/sloppy-joes-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F22%2F24264-sloppy-joes-dianne-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/11887/pesto-pasta/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F26%2F11887_pesto-pasta_Rita-1x1-1.jpg,dinner
https://www.allrecipes.com/recipe/222000/spaghetti-aglio-e-olio/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F27%2F8962968_original-Tammy-2000.jpg,dinner
https://www.allrecipes.com/recipe/20487/old-fashioned-lemonade/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F20%2F20487-old-fashioned-lemonade-ddmfs-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/275178/sparkling-hibiscus-cooler/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6930351.jpg,drinks
https://www.allrecipes.com/recipe/138004/parkers-famous-margaritas/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F397413.jpg,drinks
https://www.allrecipes.com/recipe/214367/watermelon-agua-fresca/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F13%2F214367-Watermelon-Agua-Fresca-Sherbear-1_5525363_original-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/222900/white-russian-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F21%2F877046.jpg,drinks
https://www.allrecipes.com/recipe/32352/best-strawberry-daiquiri/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F22%2F32352_BestStrawberryDaiquiri_244-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/172777/strawberry-mojito/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F06%2F13%2F9401420-strawberry-mojito-arturgabrys-4x3-1.jpg,drinks
https://www.allrecipes.com/recipe/49444/mint-juleps/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F14%2F1123132-mint-juleps-The-Gruntled-Gourmand-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/17309/bahama-mama/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9306024.jpg,drinks
https://www.allrecipes.com/recipe/256748/lemon-drop-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4461567.jpg,drinks
https://www.allrecipes.com/recipe/20216/simple-syrup/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F22%2F662780.jpg,drinks
https://www.allrecipes.com/recipe/73287/mai-tai/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F24%2F2221437-mai-tai-Snacking-in-the-Kitchen-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/162397/classic-old-fashioned/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F01%2F19%2F162397-classic-old-fashioned-mfs85-1.jpg,drinks
https://www.allrecipes.com/recipe/109190/smooth-sweet-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F830642.jpg,drinks
https://www.allrecipes.com/recipe/235850/starbucks-caramel-frappuccino-copycat-recipe/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F15%2F235850-starbucks-caramel-frappuccino-copycat-allrecipes-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/281089/state-fair-lemonade/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8427971.jpg,drinks
https://www.allrecipes.com/recipe/24494/ultimate-frozen-strawberry-margarita/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F12%2Fultimate-frozen-strawberry-margarita-beauty_1923-2.jpg,drinks
https://www.allrecipes.com/recipe/233523/mojitos-by-the-pitcher/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F29%2F3643737-mojitos-by-the-pitcher-themoodyfoodie-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/222511/tom-collins-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F17%2F1060494-tom-collins-cocktail-lutzflcat-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/222550/blue-hawaiian-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F19%2F222550-BlueHawaiianCocktail-mfs-1X1-0146.jpg,drinks
https://www.allrecipes.com/recipe/264606/the-perfect-margarita/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F12%2F264606-ThePerfectMargarita-1X1-0342.jpg,drinks
https://www.allrecipes.com/recipe/221891/cosmopolitan-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F18%2F221891-cosmopolitan-cocktail-ddmfs-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/65037/classic-bloody-mary/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F25%2F65037-ClassicBloodyMary-mfs-1x1-0157.jpg,drinks
https://www.allrecipes.com/recipe/229757/strawberry-lemonade-slushie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F964019.jpg,drinks
https://www.allrecipes.com/recipe/221893/vodka-martini-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F07%2F221893-vodka-martini-cocktail-1x1-69.jpg,drinks
https://www.allrecipes.com/recipe/215184/blueberry-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2500040.jpg,drinks
https://www.allrecipes.com/recipe/27114/chocolate-cake-shot/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6736660.jpg,drinks
https://www.allrecipes.com/recipe/48974/vanilla-milkshake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F05%2F26%2F4459682-vanilla-milkshake-House-of-Aqua-4x3-1.jpg,drinks
https://www.allrecipes.com/recipe/264729/strawberry-banana-breeze-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5401910.jpg,drinks
https://www.allrecipes.com/recipe/233276/all-natural-strawberry-lemonade/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3487034.jpg,drinks
https://www.allrecipes.com/recipe/246117/watermelon-lime-agua-fresca/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F06%2F4502583_Watermelon-Lime-Agua-Fresca-1x1-1.jpg,drinks
https://www.allrecipes.com/recipe/223400/old-school-mac-n-cheese/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F872665.jpg,everyday-cooking
https://www.allrecipes.com/recipe/238840/quick-crispy-parmesan-chicken-breasts/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5938736.jpg,everyday-cooking
https://www.allrecipes.com/recipe/42067/potato-salmon-patties/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F310162.jpg,everyday-cooking
https://www.allrecipes.com/recipe/269696/instant-pot-beef-stuffed-peppers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6125310.jpg,everyday-cooking
https://www.allrecipes.com/recipe/260625/crumbed-chicken-tenderloins-air-fried/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F07%2F11%2F260625-crumbed-chicken-tenderloins-air-fried-Allrecipes-Magazine-1x1-1.jpg,everyday-cooking
https://www.allrecipes.com/recipe/32385/best-lemonade-ever/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F11%2F32385-best-lemonade-ever-208.jpg,everyday-cooking
https://www.allrecipes.com/recipe/244447/two-ingredient-pizza-dough/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F07%2F13%2F8052907-two-ingredient-pizza-dough-jeannette.jpeg,everyday-cooking
https://www.allrecipes.com/recipe/229123/best-beef-enchiladas/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3302370.jpg,everyday-cooking
https://www.allrecipes.com/recipe/228319/perfect-ten-baked-cod/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4523973.jpg,everyday-cooking
